EAN;Produto_Pesquisa;Preco_Principal;Qtd_Pesquisas_Principal;Farmacia_Principal;Rede_Principal;Menor_Preco_Concorrente;Loja_Menor_Preco_Concorrente;Rede_Menor_Preco_Concorrente;Qtd_Pesquisas_Concorrentes;Produto;Laboratório;Família;CURVA;Recomendacao;Ganho_Potencial;Margem_%;Lucro_Unitario;Preco_Medio;Dif_vs_Concorrente_R$;Dif_vs_Concorrente_%;Custo_Estimado;Lucro_Apos_Acompanhar;Margem_Apos_Acompanhar_%;Tipo_Alerta;Prioridade;Ação Recomendada;Ordem_Prioridade
7896004721903;DEXAMETASONA CR DERM 10G EMS;9.82;1;ZANOL E THOMAZ LTDA;Zanol e Thomaz;9.07;TRIANGULO DROGARIA LTDA;Triangulo;7.0;DEXAMETASONA CR DERM 10G EMS;EMS;ACET DEXAMETASONA;A;COMPETITIVO;-4.733369963369957;66.53096994883097;6.03435897435897;9.72625;0.75;8.26901874310915;3.7856410256410307;5.28435897435897;58.26195120572183;🟡 Atenção Competitiva;🟡 Média;Monitorar e comparar histórico antes de ajustar.;3
7898148294596;DEXAMETASONA CR DERM 10G PRATI;9.69;1;ZANOL E THOMAZ LTDA;Zanol e Thomaz;8.95;TRIANGULO DROGARIA LTDA;Triangulo;8.0;DEXAMETASONA CR DERM 10G PRATI;PRATI DONADUZZI;ACET DEXAMETASONA;B;COMPETITIVO;-4.542857142857142;65.53072625698324;5.864999999999999;9.525555555555554;0.7400000000000002;8.268156424581008;3.825;5.124999999999999;57.262569832402235;🟡 Atenção Competitiva;🟡 Média;Monitorar e comparar histórico antes de ajustar.;3
7896422504812;CLOTRIMAZOL CRE DERM 20G MEDLEY;12.45;5;ZANOL E THOMAZ LTDA;Zanol e Thomaz;11.5;TRIANGULO DROGARIA LTDA;Triangulo;16.0;CLOTRIMAZOL CRE DERM 20G MEDLEY;SANOFI-MEDLEY;CLOTRIMAZOL;B;COMPETITIVO;-5.126488095238099;61.20471014492757;7.03854166666667;12.271875;0.9499999999999993;8.260869565217385;5.4114583333333295;6.0885416666666705;52.94384057971018;🟡 Atenção Competitiva;🟡 Média;Monitorar e comparar histórico antes de ajustar.;3
7898931019269;CONFORT MASTER FRD INCONT ECON G C/30;91.99;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;84.99;TRIANGULO DROGARIA LTDA;Triangulo;4.0;CONFORT MASTER FRD INCONT ECON G C/30;;;;SEM CUSTO;;;;88.49;7.0;8.236263089775269;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7894916513661;NIVUX 100+20MG 12CPR;55.65;6;ZANOL E THOMAZ LTDA;Zanol e Thomaz;51.42;RAIADROGASIL S.A.;Drogasil;26.0;NIVUX 100MG+20MG 12'S;EMS;NIVUX;A;SUBIR PREÇO URGENTE;16.71012422360243;7.251872896690588;3.7289130434783;51.92;4.229999999999997;8.226371061843635;51.9210869565217;-0.5010869565216964;-0.9744981651530463;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896641808982;DEXILANT 30MG 30CPR;101.14;1;ZANOL E THOMAZ LTDA;Zanol e Thomaz;93.49;RAIADROGASIL S.A.;Drogasil;12.0;DEXILANT 30MG 30S;TAKEDA;DEXILANT;A;SUBIR PREÇO URGENTE;60.45444444444429;-14.55006959796927;-13.82111111111101;94.99;7.650000000000006;8.182693336185695;114.96111111111101;-21.471111111111014;-22.96621147835171;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
78907850;PAIXAO LOC HID INSPIRADORA 200ML;10.99;3;ZANOL E THOMAZ LTDA;Zanol e Thomaz;10.16;EAN COMERCIO DE COSMETICOS LTDA - CN;Ean De -;22.0;HID. PAIXAO CORP. INSPIRADORA 200ML - UN;COTY;PAIXAO;B;MANTER;-0.8885714285714279;36.12204724409448;3.67;10.554;0.8300000000000001;8.169291338582678;7.32;2.84;27.95275590551181;🟡 Atenção Competitiva;🟡 Média;Monitorar e comparar histórico antes de ajustar.;3
7891317015060;KOIDE D XPE 120ML;40.87;7;ZANOL E THOMAZ LTDA;Zanol e Thomaz;37.79;RAIADROGASIL S.A.;Drogasil;48.0;KOIDE D XAROPE 120ML;EUROFARMA;KOIDE D;A;SUBIR PREÇO URGENTE;21.59639455782315;-9.174594948111423;-3.540476190476198;43.74333333333334;3.0799999999999983;8.150304313310395;44.410476190476196;-6.620476190476197;-17.519121964742514;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7899547543902;PARACETAMOL BLISTER 750MG 10CPR PRATI;3.99;6;ZANOL E THOMAZ LTDA;Zanol e Thomaz;3.69;TRIANGULO DROGARIA LTDA;Triangulo;38.0;PARACETAMOL 750MG 30X10 CPS REV  OUT PARACETAMOL   ND;;;;SEM CUSTO;;;;5.0;0.30000000000000027;8.130081300813014;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7891317004293;PREDNISOLONA 5MG 10CPR EURO;7.55;6;ZANOL E THOMAZ LTDA;Zanol e Thomaz;6.99;BRASIFARMA COMERCIO DE MEDICAMENTOS LTDA;Brasifarma;20.0;GEN PREDNISOLONA 5MG 10CPR;EUROFARMA;PREDNISOLONA;B;COMPETITIVO;-2.91;59.14163090128756;4.134;6.99;0.5599999999999996;8.01144492131616;3.4159999999999995;3.5740000000000007;51.1301859799714;🟡 Atenção Competitiva;🟡 Média;Monitorar e comparar histórico antes de ajustar.;3
7500435132527;PAMPERS FRD PREM CARE RN ATE 6KG C/20;35.62636363636364;11;ZANOL E THOMAZ LTDA;Zanol e Thomaz;32.99;TRIANGULO DROGARIA LTDA;Triangulo;49.0;PAMPERS FRD PREM CARE RN ATE 6KG C/20;PROCTER GAMBLE;PAMPERS;A;SUBIR PREÇO URGENTE;6.052857142857142;17.1567141558048;5.660000000000004;35.87461538461538;2.6363636363636402;7.991402353330221;29.96636363636364;3.0236363636363635;9.165311802474578;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896150017264;YAMA DESC AG OX CR 40V 100ML;4.49;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;4.16;EAN COMERCIO DE COSMETICOS;Ean De;14.0;AGUA OX YAMA VOL 40 100ML(NOVA) - UN;YAMA;YAMA;B;SUBIR PREÇO;0.4542857142857146;22.35576923076923;0.9300000000000002;4.66;0.33000000000000007;7.932692307692308;3.56;0.6000000000000001;14.423076923076925;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7891025123491;DANONE APTAMIL PROFUTURA GOLD 1 800GR;125.98999999999998;10;ZANOL E THOMAZ LTDA;Zanol e Thomaz;116.99;TRIANGULO DROGARIA LTDA;Triangulo;54.0;DANONE APTAMIL PROFUTURA GOLD 1 800GR;DANONE;APTAMIL 1;A;SUBIR PREÇO URGENTE;33.01000000000001;10.24873920847935;11.98999999999999;125.2976923076923;8.999999999999986;7.692965210701757;113.99999999999999;2.990000000000009;2.5557739977775955;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7500435142243;PANTENE CT RESTAURACAO 270ML;25.99;3;ZANOL E THOMAZ LTDA;Zanol e Thomaz;24.24;EAN COMERCIO DE COSMETICOS LTDA - CN;Ean De -;9.0;MASC PANTENE RESTAURACAO 270ML - UN;PROCTER GAMBLE;PANTENE;B;SUBIR PREÇO URGENTE;4.760000000000005;16.25412541254125;3.939999999999998;25.47333333333333;1.75;7.2194719471947195;22.05;2.1899999999999977;9.034653465346526;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7891000369159;MUCILON SNACK MORANGO BANANA 35G;5.99;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;5.59;MATEUS SUPERMERCADOS S.A. - MIX MARABA;Mateus Super Rcados;13.0;BISC INF NESTLE MUCILON MGO BANANA 35G;NESTLE;MUCILON;B;MANTER;-0.9471428571428566;41.86046511627907;2.34;5.59;0.40000000000000036;7.155635062611814;3.6500000000000004;1.9399999999999995;34.70483005366726;🟡 Atenção Competitiva;🟡 Média;Monitorar e comparar histórico antes de ajustar.;3
7896061990878;BABYSEC FRD SHORT HIPER XXG C/42;74.99;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;69.99;TRIANGULO DROGARIA LTDA;Triangulo;23.0;BABYSEC FRD SHORT HIPER XXG C/42;SOFTYS;BABYSEC;A;SUBIR PREÇO URGENTE;14.15285714285716;15.84512073153307;11.09;74.75470588235294;5.0;7.143877696813831;63.89999999999999;6.090000000000003;8.701243034719251;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896061990892;BABYSEC FRD SHORT HIPER XG C/42;74.99;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;69.99;TRIANGULO DROGARIA LTDA;Triangulo;25.0;BABYSEC FRD SHORT HIPER XG C/42;SOFTYS;BABYSEC;A;SUBIR PREÇO URGENTE;14.15285714285716;15.84512073153307;11.09;74.04263157894736;5.0;7.143877696813831;63.89999999999999;6.090000000000003;8.701243034719251;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896061997136;BABYSEC FRD SHORT HIPER M C/64;74.99;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;69.99;TRIANGULO DROGARIA LTDA;Triangulo;26.0;BABYSEC FRD SHORT HIPER M C/64;;;;SEM CUSTO;;;;74.09;5.0;7.143877696813831;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7896061997143;BABYSEC FRD SHORT HIPER G C/48;74.99;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;69.99;TRIANGULO DROGARIA LTDA;Triangulo;28.0;FR DESC BABYSEC GALINHA HIPER SHORT G 48UN;SOFTYS;BABYSEC;A;SUBIR PREÇO URGENTE;17.35285714285716;12.64466352336047;8.849999999999994;69.99;5.0;7.143877696813831;66.14;3.8499999999999943;5.500785826546642;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7893736010053;ENXAK 12CPR CAZI;16.99;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;15.9;MARCOPHARMA COMERCIO DE MEDICAMENTOS EIRELI;Marcopharma De;32.0;ENXAK C12 CPR.;CAZI;ENXAK;A;MANTER;-1.634450323339214;37.19569324740534;5.914115226337451;15.9;1.089999999999998;6.855345911949673;11.075884773662548;4.824115226337453;30.340347335455675;🟡 Atenção Competitiva;🟡 Média;Monitorar e comparar histórico antes de ajustar.;3
7896094921399;BUSCOPAN COMPOSTO 20CPR;21.26;6;ZANOL E THOMAZ LTDA;Zanol e Thomaz;19.9;TRIANGULO DROGARIA LTDA;Triangulo;30.0;BUSCOPAN COMPOSTO 20CPR;HYPERA CH;BUSCOPAN;A;SUBIR PREÇO URGENTE;10.81015873015872;-8.025683975432669;-1.597111111111101;21.15538461538462;1.360000000000003;6.834170854271372;22.857111111111102;-2.9571111111111037;-14.85985482970404;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7891058020286;ENTEROGERMINA PLUS 5FLAC 5ML;44.83;7;ZANOL E THOMAZ LTDA;Zanol e Thomaz;41.99;EMPREENDIMENTOS PAGUE MENOS S/A;Pague Menos;32.0;ENTEROGERMINA PLUS 5;OPELLA;ENTEROGERMINA PLUS;A;SUBIR PREÇO;1.239761904761856;27.93323807255704;11.7291666666667;41.99;2.8399999999999963;6.763515122648241;33.1008333333333;8.889166666666704;21.169722949908795;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896523208107;AMOXICILINA 500MG 21CAPS CIMED;18.85;5;ZANOL E THOMAZ LTDA;Zanol e Thomaz;17.67;TRIANGULO DROGARIA LTDA;Triangulo;15.0;AMOXICILINA 500MG 21CAPS CIMED;CIMED;AMOXICILINA;A;COMPETITIVO;-6.684203847728201;56.47958513531263;9.979942693409741;18.62875;1.1799999999999997;6.677985285795131;8.87005730659026;8.799942693409742;49.801599849517494;🟡 Atenção Competitiva;🟡 Média;Monitorar e comparar histórico antes de ajustar.;3
7891010504779;BAND-AID TRANSPARENTE 10 UN;7.99;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;7.49;RAIADROGASIL SA;Drogasil;10.0;BAND-AID TRANSP C/10;KENVUE;BAND-AID;A;SUBIR PREÇO;0.03698412698412934;29.65435395341936;2.22111111111111;7.49;0.5;6.675567423230974;5.76888888888889;1.7211111111111101;22.978786530188387;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7622210528216;LACTA CHOC OURO BCO RECH 98GR;10.49;5;ZANOL E THOMAZ LTDA;Zanol e Thomaz;9.85;MATEUS SUPERMERCADOS SA;Mateus Super Rcados;16.0;CHOC LACTA BR RECH OURO BRANCO 98G;LACTA;LACTA;B;SUBIR PREÇO URGENTE;2.475714285714288;12.40609137055837;1.222;9.85;0.6400000000000006;6.497461928934016;9.268;0.581999999999999;5.908629441624355;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7899095203556;CISTEIL 40 MG/ML XPE ADT 120 ML;18.99;5;ZANOL E THOMAZ LTDA;Zanol e Thomaz;17.84;TRIANGULO DROGARIA LTDA;Triangulo;34.0;CISTEIL 40 MG/ML XPE ADT 120 ML;GEOLAB;CISTEIL;A;MANTER;-3.966480836236929;45.56354588209557;8.12853658536585;18.94892857142857;1.1499999999999986;6.446188340807167;10.861463414634148;6.978536585365852;39.117357541288406;🟡 Atenção Competitiva;🟡 Média;Monitorar e comparar histórico antes de ajustar.;3
7892840822392;DORITOS SWEET CHILI 32G;4.99;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;4.69;POSTERUS SUPERMERCADOS LTDA;Posterus Super Rcados;13.0;SALG E CHIPS DORITOS SWEET CHILI 32G;ELMA CHIPS;DORITOS;B;MANTER;-0.04714285714285715;30.70362473347549;1.44;5.546666666666667;0.2999999999999998;6.396588486140721;3.5500000000000003;1.1400000000000001;24.307036247334757;🟡 Atenção Competitiva;🟡 Média;Monitorar e comparar histórico antes de ajustar.;3
7896006230052;DRUSOLOL 5ML;81.09;6;ZANOL E THOMAZ LTDA;Zanol e Thomaz;76.22;RAIADROGASIL S.A.;Drogasil;23.0;DRUSOLOL 5 ML;GENOM;DRUSOLOL;A;SUBIR PREÇO URGENTE;24.68549450549459;7.328986940637355;5.586153846153792;76.22;4.8700000000000045;6.3893991078457155;75.50384615384621;0.7161538461537873;0.939587832791639;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896007547173;PLENITUD FRD GER PROT PLUS G/XG C/8;34.99;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;32.99;TRIANGULO DROGARIA LTDA;Triangulo;17.0;PLENITUD FRD GER PROT PLUS G/XG C/8;KIMBERLY CLARK;PLENITUD;B;SUBIR PREÇO URGENTE;9.917142857142856;10.16004572735068;3.555000000000003;34.99;2.0;6.062443164595332;31.435;1.5550000000000033;4.71354956047288;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896658027604;DIVENA 40MG 30 CP;57.08;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;53.87;RAIADROGASIL S.A.;Drogasil;17.0;DIVENA 40MG 30'S;ACHE;DIVENA;A;SUBIR PREÇO URGENTE;8.855892857142862;18.49243549285316;9.961875;53.87;3.210000000000001;5.958789678856508;47.118125;6.751874999999998;12.533645813996655;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896094999411;DRAMIN CAPSGEL 50MG 10CAPS GEL;18.02;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;17.01;RAIADROGASIL S.A.;Drogasil;15.0;DRAMIN CAPSGEL 50MG 10;HYPERA PP;DRAMIN;A;SUBIR PREÇO URGENTE;5.032963752665285;9.288215009607885;1.579925373134301;17.01;1.009999999999998;5.937683715461481;16.440074626865698;0.5699253731343035;3.3505312941464047;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7891350034622;MONANGE DES AERO FLOR DE LAVANDA 90GR;8.99;3;ZANOL E THOMAZ LTDA;Zanol e Thomaz;8.49;Carro Chefe Comercio de Alimentos Ltda - Me;Carro Chefe De;27.0;DESOD AERO MONANGE LAVANDA 150ML;COTY;MONANGE;A;SUBIR PREÇO;0.781428571428572;23.55712603062426;2.0;8.99;0.5;5.889281507656065;6.99;1.5;17.6678445229682;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7891350034639;MONANGE DES AERO FRUTAS VERMELHAS 90GR;8.99;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;8.49;Carro Chefe Comercio de Alimentos Ltda - Me;Carro Chefe De;28.0;DESOD AERO MONANGE FRUTAS VM 150ML;COTY;MONANGE;A;SUBIR PREÇO;0.781428571428572;23.55712603062426;2.0;8.49;0.5;5.889281507656065;6.99;1.5;17.6678445229682;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7898919411900;MONANGE DES AERO INVISIVEL 90GR;8.99;3;ZANOL E THOMAZ LTDA;Zanol e Thomaz;8.49;Carro Chefe Comercio de Alimentos Ltda - Me;Carro Chefe De;22.0;DESOD AERO MONANGE INVISIVEL 150ML;COTY;MONANGE;A;SUBIR PREÇO URGENTE;2.858827292110872;6.428985812984575;0.5458208955223904;9.49;0.5;5.889281507656065;8.444179104477609;0.045820895522391325;0.5397043053285198;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7891000325858;NINHO INTEGRAL 380G;17.99;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;16.99;MATEUS SUPERMERCADOS SA;Mateus Super Rcados;95.0;LEITE PO NINHO INT LT 380G;NESTLE;NINHO LEITE;A;SUBIR PREÇO URGENTE;4.424285714285716;11.77163037080635;1.999999999999998;20.84333333333333;1.0;5.885815185403179;15.99;0.9999999999999982;5.885815185403168;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7891317411909;PERCOF XPE 120ML;40.94;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;38.69;RAIADROGASIL S.A.;Drogasil;20.0;PERCOF XPE 120ML;SUPERA RX;PERCOF;A;SUBIR PREÇO URGENTE;14.83448979591844;3.160654284975691;1.222857142857094;40.669375;2.25;5.815456190230034;39.7171428571429;-1.0271428571429055;-2.654801905254344;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896658021268;ARTROLIVE 30 SACHES 4G;126.83;1;ZANOL E THOMAZ LTDA;Zanol e Thomaz;119.86;RAIADROGASIL S.A.;Drogasil;18.0;ARTROLIVE 30 ENV 4G;ACHE;ARTROLIVE;A;SUBIR PREÇO URGENTE;41.17928571428574;5.95069247455364;7.132499999999993;119.86;6.969999999999999;5.81511763724345;119.6975;0.16249999999999432;0.1355748373101905;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
8902220109520;ROSUCOR 20MG 30CPR;63.31;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;59.93;RAIADROGASIL S.A.;Drogasil;8.0;ROSUCOR 20 MG 30 'S;TORRENT DO BRASIL;ROSUCOR;A;SUBIR PREÇO URGENTE;27.72714285714286;-2.386117136659436;-1.43;59.93;3.3800000000000026;5.639913232104126;64.74000000000001;-4.810000000000009;-8.026030368763573;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
78924468;DOVE DES ROLLON ORIGINAL 50ML;11.99;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;11.35;MATEUS SUPERMERCADOS S.A. - MIX MARABA;Mateus Super Rcados;22.0;DES ROLL DOVE FEM ORIGINAL 50ML;UNILEVER;DOVE;A;MANTER;-0.8530612244897995;35.26117054751418;4.00214285714286;11.6625;0.6400000000000006;5.638766519823793;7.98785714285714;3.3621428571428593;29.62240402769039;🟡 Atenção Competitiva;🟡 Média;Monitorar e comparar histórico antes de ajustar.;3
78914957;PAIXAO LOC HID IRRESISTIVEL 200ML;10.99;1;ZANOL E THOMAZ LTDA;Zanol e Thomaz;10.41;EAN COMERCIO DE COSMETICO LTDA - TOP;Ean De Cos;9.0;HID. PAIXAO CORP. IRRESISTIVEL 200ML - UN;COTY;PAIXAO;B;MANTER;-1.138571428571428;37.65609990393852;3.92;10.49;0.5800000000000001;5.571565802113353;7.07;3.34;32.08453410182517;🟡 Atenção Competitiva;🟡 Média;Monitorar e comparar histórico antes de ajustar.;3
7896112102519;METRONIDAZOL 250MG 20CPR TEUTO;12.99;2;ZANOL E THOMAZ LTDA;Zanol e Thomaz;12.31;TRIANGULO DROGARIA LTDA;Triangulo;11.0;METRONIDAZOL 250MG 20CPR TEUTO;TEUTO;METRONIDAZOL;A;COMPETITIVO;-6.247795275590557;65.52767419101049;8.066456692913391;12.88538461538461;0.6799999999999997;5.523964256701866;4.923543307086609;7.3864566929133915;60.003709934308624;🟡 Atenção Competitiva;🟡 Média;Monitorar e comparar histórico antes de ajustar.;3
7896094922396;NEOSALDINA BLISTER 10CPR;14.7475;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;13.99;TRIANGULO DROGARIA LTDA;Triangulo;23.0;NEOSALDINA 10DRG;;;;SEM CUSTO;;;;20.0;0.7575000000000003;5.414581844174412;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7898919411931;PAIXAO OLEO CORP TENTADORA 100ML;15.99;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;15.19;RAIADROGASIL SA;Drogasil;17.0;PAIXAO OL TENTAD 100ML;COTY;PAIXAO;A;MANTER;-2.770952380952385;42.76936581084049;6.49666666666667;15.19;0.8000000000000007;5.26662277814352;9.49333333333333;5.696666666666669;37.50274303269697;🟡 Atenção Competitiva;🟡 Média;Monitorar e comparar histórico antes de ajustar.;3
7896007549696;HUGGIES FRD SUP CARE ROUPA MEGA XG C/24UN;39.99;3;ZANOL E THOMAZ LTDA;Zanol e Thomaz;37.99;TRIANGULO DROGARIA LTDA;Triangulo;17.0;HUGGIES FRD SUP CARE ROUPA MEGA XG C/24UN;KIMBERLY CLARK;HUGGIES;A;SUBIR PREÇO URGENTE;24.42904761904757;-15.01272264631034;-5.703333333333298;39.82333333333333;2.0;5.26454330086865;45.6933333333333;-7.703333333333298;-20.27726594717899;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896007547210;PLENITUD FRD GER PROT PLUS G/XG C/16;59.99;3;ZANOL E THOMAZ LTDA;Zanol e Thomaz;56.99;TRIANGULO DROGARIA LTDA;Triangulo;17.0;PLENITUD FRD GER PROT PLUS G/XG C/16;KIMBERLY CLARK;PLENITUD;A;SUBIR PREÇO URGENTE;12.99571428571429;14.03755044744692;8.0;59.615;3.0;5.264081417792595;51.99;5.0;8.773469029654326;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
75023393;VICK PYRENA 500 1 ENV CAMOMILA 5G UN;4.22;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;4.01;TRIANGULO DROGARIA LTDA;Triangulo;18.0;VICK PYRENA 500 1 ENV CAMOMILA 5G UN;;;;SEM CUSTO;;;;4.20764705882353;0.20999999999999996;5.236907730673316;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
7891317124182;HOLMES H 20/12,5MG 30CPR;61.65;1;ZANOL E THOMAZ LTDA;Zanol e Thomaz;58.72;RAIADROGASIL S.A.;Drogasil;10.0;HOLMES H 20/12,5MG 30S;EUROFARMA;HOLMES H;A;SUBIR PREÇO URGENTE;23.85636054421772;1.560878097833104;0.9165476190475985;59.955;2.9299999999999997;4.989782016348773;60.7334523809524;-2.013452380952401;-3.42890391851567;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7891025111832;DANONE APTAMIL PREMIUM 1 400GR;42.99;5;ZANOL E THOMAZ LTDA;Zanol e Thomaz;40.99;TRIANGULO DROGARIA LTDA;Triangulo;35.0;DANONE APTAMIL PREMIUM 1 400GR;DANONE;APTAMIL 1;A;SUBIR PREÇO;4.060000000000002;23.06660161014882;9.455000000000002;42.8818918918919;2.0;4.879238838741156;33.535;7.455000000000005;18.187362771407674;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896094206403;VENZER HCT 8/12MG 30CPR;74.98;6;ZANOL E THOMAZ LTDA;Zanol e Thomaz;71.51;RAIADROGASIL SA;Drogasil;16.0;VENZER HCT 8MG 30'S;LIBBS;VENZER HCT;A;SUBIR PREÇO URGENTE;26.33000000000001;4.913570164693072;3.609999999999999;73.47;3.469999999999999;4.852468186267653;71.37;0.14000000000000057;0.19577681443154882;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7894916325677;SUAVICID CR DERM 10G;68.99;3;ZANOL E THOMAZ LTDA;Zanol e Thomaz;65.92;ADRIELE COSTA S S EIRELI;Adriele Costa S;19.0;SUAVICID CREME BISN 10GR HIDROQUINASS;LEGRAND;SUAVICID;A;SUBIR PREÇO URGENTE;10.21410138248844;19.15371515815852;12.6261290322581;65.92;3.069999999999993;4.657160194174747;56.363870967741896;9.556129032258106;14.496554963983776;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896658008023;DIGEPLUS 30 CAPS;43.5;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;41.59;RAIADROGASIL SA;Drogasil;22.0;DIGEPLUS 97MG 30S;ACHE;DIGEPLUS;A;SUBIR PREÇO URGENTE;7.944761904761862;16.62819588042006;6.915666666666702;43.66;1.9099999999999966;4.592450108199078;36.5843333333333;5.005666666666706;12.035745772220979;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896512905277;GRANADO SAB BARRA ERVA DOCE 90G;6.989999999999999;6;ZANOL E THOMAZ LTDA;Zanol e Thomaz;6.69;MATEUS SUPERMERCADOS SA;Mateus Super Rcados;14.0;GRANADO SAB BARRA ERVA DOCE 90G;GRANADO;GRANADO ERVA DOCE;B;SUBIR PREÇO;0.1242857142857154;28.75536480686695;2.01;6.99;0.29999999999999893;4.48430493273541;4.9799999999999995;1.7100000000000009;25.560538116591943;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7896004812168;EXPEC XPE 120ML;25.99;4;ZANOL E THOMAZ LTDA;Zanol e Thomaz;24.99;BRASIFARMA COMERCIO DE MEDICAMENTOS LTDA;Brasifarma;32.0;EXPEC XPE FR 120ML;LEGRAND;EXPEC;A;SUBIR PREÇO;2.449790940766572;23.13784050205442;5.782146341463399;24.99;1.0;4.001600640256102;20.2078536585366;4.782146341463399;19.136239861798316;🟢 Ganho Rápido;🟡 Média;Avaliar aumento de preço com baixo risco competitivo.;3
7500435146616;PAMPERS FRD PANTS HIPER G C/52;79.99;10;ZANOL E THOMAZ LTDA;Zanol e Thomaz;76.99;TRIANGULO DROGARIA LTDA;Triangulo;53.0;PAMPERS FRD PANTS HIPER G C/52;;;;SEM CUSTO;;;;79.57823529411765;3.0;3.8966099493440707;;;;🟠 Produto Sem Custo;🟡 Média;Regularizar custo/cadastro antes da decisão.;3
